Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,1.31,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,,,,,,,,,,,,,,,
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,,,,,,,,,,,,,,,
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,,,,,,,,,,,,,,,
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,,,,,,,,,,,,,,,
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.605,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,1,0.359,A_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.38,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.322,D_Card,1,50,2200,0,3,3,3,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.447,B_Card,0,100,2300,0,4,4,4,1,-300,100,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,1,0.364,A_Card,0,100,2400,0,5,5,5,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.313,B_Card,0,100,2500,0,6,6,6,1,-200,100,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.291,D_Card,1,50,2550,0,7,7,7,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.458,C_Card,1,-50,2500,0,8,8,8,1,-250,-1250,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.395,B_Card,0,100,2600,0,9,9,9,1,-350,100,-50,-250
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,1,0.439,A_Card,0,100,2700,0,10,10,10,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.29,B_Card,0,100,2800,0,11,11,11,1,-350,100,-25,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.273,B_Card,0,100,2900,0,12,12,12,1,100,100,-75,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.28,C_Card,1,50,2950,0,13,13,13,1,-250,-1250,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,1,0.43,A_Card,0,-200,2750,0,14,14,14,1,-200,100,-25,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.517,D_Card,1,50,2800,0,15,15,15,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.346,C_Card,1,-25,2775,0,16,16,16,1,-300,100,-25,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.313,B_Card,0,100,2875,0,17,17,17,1,-150,100,-75,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.391,D_Card,1,50,2925,0,18,18,18,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.313,C_Card,1,-50,2875,0,19,19,19,1,100,100,-50,-250
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.313,C_Card,1,50,2925,0,20,20,20,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.313,B_Card,0,100,3025,0,21,21,21,1,-300,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.308,D_Card,1,50,3075,0,22,22,22,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.081,D_Card,1,50,3125,0,23,23,23,1,-350,100,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.282,D_Card,1,50,3175,0,24,24,24,1,100,100,-25,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,2.045,C_Card,1,-50,3125,0,25,25,25,1,-200,100,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.562,B_Card,0,100,3225,0,26,26,26,1,-250,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.729,D_Card,1,50,3275,0,27,27,27,1,-150,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.37,B_Card,0,100,3375,0,28,28,28,1,100,100,-75,-250
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.391,C_Card,1,-50,3325,0,29,29,29,1,100,100,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.281,D_Card,1,50,3375,0,30,30,30,1,-350,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.342,D_Card,1,50,3425,0,31,31,31,1,-200,-1250,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,1.508,D_Card,1,50,3475,0,32,32,32,1,-250,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,1.364,D_Card,1,50,3525,0,33,33,33,1,100,100,-25,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.499,C_Card,1,-25,3500,0,34,34,34,1,100,100,-25,-250
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.596,D_Card,1,50,3550,0,35,35,35,1,100,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,1,0.799,A_Card,0,-150,3400,0,36,36,36,1,-150,100,-75,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,2,0.314,B_Card,0,100,3500,0,37,37,37,1,-300,100,50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,3,0.283,C_Card,1,-50,3450,0,38,38,38,1,100,100,-50,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,4,0.59,D_Card,1,50,3500,0,39,39,39,1,100,100,-75,50
,,4,19,male,2023-04-18_13h59.14.237,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,333.3333333,,,,,,,,,,,,,,,
