Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate
space,1.2989,,,,2023-05-10_17h40.15.261,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307
